crop_name,state_code,harvest_year,model,predicted_pct,actual_pct,trend_kg_ha,yield_kg_ha,role
SOJA,RS,2025,ridge_by_state,-27.879341,-19.648877,2914.719678,2342.01,model
MILHO 2A SAFRA,BA,2003,baseline_trend,0.0,-6.403329,854.592364,799.87,baseline
MILHO 2A SAFRA,GO,2003,baseline_trend,0.0,22.771792,3420.981273,4200.0,baseline
MILHO 2A SAFRA,MS,2003,baseline_trend,0.0,54.234109,2625.852364,4049.96,baseline
MILHO 2A SAFRA,MT,2003,baseline_trend,0.0,29.549277,2693.23,3489.06,baseline
MILHO 2A SAFRA,PR,2003,baseline_trend,0.0,79.045221,2278.765091,4080.02,baseline
MILHO 2A SAFRA,BA,2003,ridge_pooled,4.260921,-6.403329,854.592364,799.87,model
MILHO 2A SAFRA,GO,2003,ridge_pooled,-1.85307,22.771792,3420.981273,4200.0,model
MILHO 2A SAFRA,MS,2003,ridge_pooled,-15.36536,54.234109,2625.852364,4049.96,model
MILHO 2A SAFRA,MT,2003,ridge_pooled,1.697176,29.549277,2693.23,3489.06,model
MILHO 2A SAFRA,PR,2003,ridge_pooled,-19.862621,79.045221,2278.765091,4080.02,model
MILHO 2A SAFRA,BA,2004,baseline_trend,0.0,-15.158209,865.245758,734.09,baseline
MILHO 2A SAFRA,GO,2004,baseline_trend,0.0,15.097467,3795.14,4368.11,baseline
MILHO 2A SAFRA,MS,2004,baseline_trend,0.0,6.448025,3213.775,3421.0,baseline
MILHO 2A SAFRA,MT,2004,baseline_trend,0.0,11.334727,3071.763939,3419.94,baseline
MILHO 2A SAFRA,PR,2004,baseline_trend,0.0,14.928062,2914.901667,3350.04,baseline
MILHO 2A SAFRA,BA,2004,ridge_pooled,4.433277,-15.158209,865.245758,734.09,model
MILHO 2A SAFRA,GO,2004,ridge_pooled,17.678506,15.097467,3795.14,4368.11,model
MILHO 2A SAFRA,MS,2004,ridge_pooled,7.133108,6.448025,3213.775,3421.0,model
MILHO 2A SAFRA,MT,2004,ridge_pooled,0.077129,11.334727,3071.763939,3419.94,model
MILHO 2A SAFRA,PR,2004,ridge_pooled,8.641465,14.928062,2914.901667,3350.04,model
MILHO 2A SAFRA,BA,2005,baseline_trend,0.0,26.797681,851.679615,1079.91,baseline
MILHO 2A SAFRA,GO,2005,baseline_trend,0.0,-14.351138,4115.886538,3525.21,baseline
MILHO 2A SAFRA,MS,2005,baseline_trend,0.0,-42.537142,3445.53,1979.9,baseline
MILHO 2A SAFRA,MT,2005,baseline_trend,0.0,-5.19782,3322.761154,3150.05,baseline
MILHO 2A SAFRA,PR,2005,baseline_trend,0.0,-29.894457,3153.787692,2210.98,baseline
MILHO 2A SAFRA,BA,2005,ridge_pooled,4.718563,26.797681,851.679615,1079.91,model
MILHO 2A SAFRA,GO,2005,ridge_pooled,-25.365704,-14.351138,4115.886538,3525.21,model
MILHO 2A SAFRA,MS,2005,ridge_pooled,-18.091165,-42.537142,3445.53,1979.9,model
MILHO 2A SAFRA,MT,2005,ridge_pooled,-9.133955,-5.19782,3322.761154,3150.05,model
MILHO 2A SAFRA,PR,2005,ridge_pooled,-5.034702,-29.894457,3153.787692,2210.98,model
MILHO 2A SAFRA,BA,2006,baseline_trend,0.0,31.485048,939.353956,1235.11,baseline
MILHO 2A SAFRA,GO,2006,baseline_trend,0.0,-2.687267,4110.459011,4000.0,baseline
MILHO 2A SAFRA,MS,2006,baseline_trend,0.0,3.073971,3201.603626,3300.02,baseline
MILHO 2A SAFRA,MT,2006,baseline_trend,0.0,13.74405,3428.75956,3900.01,baseline
MILHO 2A SAFRA,PR,2006,baseline_trend,0.0,16.52076,3003.756593,3500.0,baseline
MILHO 2A SAFRA,BA,2006,ridge_pooled,16.726188,31.485048,939.353956,1235.11,model
MILHO 2A SAFRA,GO,2006,ridge_pooled,-0.206219,-2.687267,4110.459011,4000.0,model
MILHO 2A SAFRA,MS,2006,ridge_pooled,-12.940797,3.073971,3201.603626,3300.02,model
MILHO 2A SAFRA,MT,2006,ridge_pooled,2.022905,13.74405,3428.75956,3900.01,model
MILHO 2A SAFRA,PR,2006,ridge_pooled,-22.832561,16.52076,3003.756593,3500.0,model
MILHO 2A SAFRA,BA,2007,baseline_trend,0.0,18.88365,1047.208762,1244.96,baseline
MILHO 2A SAFRA,GO,2007,baseline_trend,0.0,-10.939041,4227.464,3765.02,baseline
MILHO 2A SAFRA,MG,2007,baseline_trend,0.0,-28.904547,4614.838,3280.94,baseline
MILHO 2A SAFRA,MS,2007,baseline_trend,0.0,-3.893656,3360.797905,3229.94,baseline
MILHO 2A SAFRA,MT,2007,baseline_trend,0.0,-3.640274,3704.83619,3569.97,baseline
MILHO 2A SAFRA,PR,2007,baseline_trend,0.0,7.480166,3228.493333,3469.99,baseline
MILHO 2A SAFRA,BA,2007,ridge_pooled,-12.916193,18.88365,1047.208762,1244.96,model
MILHO 2A SAFRA,GO,2007,ridge_pooled,-16.66974,-10.939041,4227.464,3765.02,model
MILHO 2A SAFRA,MG,2007,ridge_pooled,-17.203039,-28.904547,4614.838,3280.94,model
MILHO 2A SAFRA,MS,2007,ridge_pooled,-12.596918,-3.893656,3360.797905,3229.94,model
MILHO 2A SAFRA,MT,2007,ridge_pooled,-12.139759,-3.640274,3704.83619,3569.97,model
MILHO 2A SAFRA,PR,2007,ridge_pooled,-5.22666,7.480166,3228.493333,3469.99,model
MILHO 2A SAFRA,BA,2008,baseline_trend,0.0,24.876106,1133.027,1414.88,baseline
MILHO 2A SAFRA,GO,2008,baseline_trend,0.0,9.741573,4255.55225,4670.11,baseline
MILHO 2A SAFRA,MG,2008,baseline_trend,0.0,22.58405,4444.591273,5448.36,baseline
MILHO 2A SAFRA,MS,2008,baseline_trend,0.0,-6.020619,3463.49375,3254.97,baseline
MILHO 2A SAFRA,MT,2008,baseline_trend,0.0,10.531608,3833.31075,4237.02,baseline
MILHO 2A SAFRA,PR,2008,baseline_trend,0.0,3.927928,3393.67875,3526.98,baseline
MILHO 2A SAFRA,BA,2008,ridge_pooled,2.915919,24.876106,1133.027,1414.88,model
MILHO 2A SAFRA,GO,2008,ridge_pooled,8.346202,9.741573,4255.55225,4670.11,model
MILHO 2A SAFRA,MG,2008,ridge_pooled,10.384652,22.58405,4444.591273,5448.36,model
MILHO 2A SAFRA,MS,2008,ridge_pooled,-5.577412,-6.020619,3463.49375,3254.97,model
MILHO 2A SAFRA,MT,2008,ridge_pooled,-4.875473,10.531608,3833.31075,4237.02,model
MILHO 2A SAFRA,PR,2008,ridge_pooled,2.787795,3.927928,3393.67875,3526.98,model
MILHO 2A SAFRA,BA,2009,baseline_trend,0.0,21.763139,1240.087941,1509.97,baseline
MILHO 2A SAFRA,GO,2009,baseline_trend,0.0,1.835167,4486.593529,4568.93,baseline
MILHO 2A SAFRA,MG,2009,baseline_trend,0.0,12.795911,5033.356212,5677.42,baseline
MILHO 2A SAFRA,MS,2009,baseline_trend,0.0,-40.228981,3546.953088,2120.05,baseline
MILHO 2A SAFRA,MT,2009,baseline_trend,0.0,22.396547,4087.517279,5002.98,baseline
MILHO 2A SAFRA,PR,2009,baseline_trend,0.0,-14.460701,3535.182132,3023.97,baseline
MILHO 2A SAFRA,BA,2009,ridge_pooled,8.97513,21.763139,1240.087941,1509.97,model
MILHO 2A SAFRA,GO,2009,ridge_pooled,-8.333132,1.835167,4486.593529,4568.93,model
MILHO 2A SAFRA,MG,2009,ridge_pooled,7.470736,12.795911,5033.356212,5677.42,model
MILHO 2A SAFRA,MS,2009,ridge_pooled,0.183858,-40.228981,3546.953088,2120.05,model
MILHO 2A SAFRA,MT,2009,ridge_pooled,2.169967,22.396547,4087.517279,5002.98,model
MILHO 2A SAFRA,PR,2009,ridge_pooled,4.490856,-14.460701,3535.182132,3023.97,model
MILHO 2A SAFRA,BA,2010,baseline_trend,0.0,37.567226,1346.33085,1852.11,baseline
MILHO 2A SAFRA,GO,2010,baseline_trend,0.0,6.533552,4646.517386,4950.1,baseline
MILHO 2A SAFRA,MG,2010,baseline_trend,0.0,8.082246,5524.311538,5970.8,baseline
MILHO 2A SAFRA,MS,2010,baseline_trend,0.0,20.596782,3358.298562,4050.0,baseline
MILHO 2A SAFRA,MT,2010,baseline_trend,0.0,-9.221569,4458.085425,4046.98,baseline
MILHO 2A SAFRA,PR,2010,baseline_trend,0.0,37.225382,3534.331569,4850.0,baseline
MILHO 2A SAFRA,BA,2010,ridge_pooled,-4.757217,37.567226,1346.33085,1852.11,model
MILHO 2A SAFRA,GO,2010,ridge_pooled,-13.500067,6.533552,4646.517386,4950.1,model
MILHO 2A SAFRA,MG,2010,ridge_pooled,-6.476253,8.082246,5524.311538,5970.8,model
MILHO 2A SAFRA,MS,2010,ridge_pooled,-10.334963,20.596782,3358.298562,4050.0,model
MILHO 2A SAFRA,MT,2010,ridge_pooled,-11.755723,-9.221569,4458.085425,4046.98,model
MILHO 2A SAFRA,PR,2010,ridge_pooled,-1.862822,37.225382,3534.331569,4850.0,model
MILHO 2A SAFRA,BA,2011,baseline_trend,0.0,-31.570685,1503.814561,1029.05,baseline
MILHO 2A SAFRA,GO,2011,baseline_trend,0.0,11.259071,4853.500877,5399.96,baseline
MILHO 2A SAFRA,MG,2011,baseline_trend,0.0,-4.013051,5965.894396,5726.48,baseline
MILHO 2A SAFRA,MS,2011,baseline_trend,0.0,-8.795766,3607.321579,3290.03,baseline
MILHO 2A SAFRA,MT,2011,baseline_trend,0.0,-13.276741,4554.729649,3950.01,baseline
MILHO 2A SAFRA,PR,2011,baseline_trend,0.0,-7.792344,3915.097895,3610.02,baseline
MILHO 2A SAFRA,BA,2011,ridge_pooled,-2.605624,-31.570685,1503.814561,1029.05,model
MILHO 2A SAFRA,GO,2011,ridge_pooled,1.328617,11.259071,4853.500877,5399.96,model
MILHO 2A SAFRA,MG,2011,ridge_pooled,6.498098,-4.013051,5965.894396,5726.48,model
MILHO 2A SAFRA,MS,2011,ridge_pooled,-0.273037,-8.795766,3607.321579,3290.03,model
MILHO 2A SAFRA,MT,2011,ridge_pooled,-1.419275,-13.276741,4554.729649,3950.01,model
MILHO 2A SAFRA,PR,2011,ridge_pooled,1.073464,-7.792344,3915.097895,3610.02,model
MILHO 2A SAFRA,BA,2012,baseline_trend,0.0,-14.822448,1467.851526,1250.28,baseline
MILHO 2A SAFRA,GO,2012,baseline_trend,0.0,18.244082,5110.657474,6043.05,baseline
MILHO 2A SAFRA,MG,2012,baseline_trend,0.0,-10.926176,6228.822095,5548.25,baseline
MILHO 2A SAFRA,MS,2012,baseline_trend,0.0,39.414433,3658.186526,5100.04,baseline
MILHO 2A SAFRA,MT,2012,baseline_trend,0.0,23.197606,4610.487316,5680.01,baseline
MILHO 2A SAFRA,PR,2012,baseline_trend,0.0,26.325091,3978.639526,5026.02,baseline
MILHO 2A SAFRA,BA,2012,ridge_pooled,-12.404546,-14.822448,1467.851526,1250.28,model
MILHO 2A SAFRA,GO,2012,ridge_pooled,-2.863114,18.244082,5110.657474,6043.05,model
MILHO 2A SAFRA,MG,2012,ridge_pooled,-1.447968,-10.926176,6228.822095,5548.25,model
MILHO 2A SAFRA,MS,2012,ridge_pooled,-3.781762,39.414433,3658.186526,5100.04,model
MILHO 2A SAFRA,MT,2012,ridge_pooled,-3.037508,23.197606,4610.487316,5680.01,model
MILHO 2A SAFRA,PR,2012,ridge_pooled,-3.543025,26.325091,3978.639526,5026.02,model
MILHO 2A SAFRA,BA,2013,baseline_trend,0.0,40.052509,1478.616857,2070.84,baseline
MILHO 2A SAFRA,GO,2013,baseline_trend,0.0,5.511694,5443.927381,5743.98,baseline
MILHO 2A SAFRA,MG,2013,baseline_trend,0.0,-18.483136,6379.46525,5200.34,baseline
MILHO 2A SAFRA,MS,2013,baseline_trend,0.0,26.155941,4042.61581,5100.0,baseline
MILHO 2A SAFRA,MT,2013,baseline_trend,0.0,16.011407,4982.268667,5780.0,baseline
MILHO 2A SAFRA,PR,2013,baseline_trend,0.0,12.4618,4298.339524,4833.99,baseline
MILHO 2A SAFRA,BA,2013,ridge_pooled,-2.648772,40.052509,1478.616857,2070.84,model
MILHO 2A SAFRA,GO,2013,ridge_pooled,-10.282073,5.511694,5443.927381,5743.98,model
MILHO 2A SAFRA,MG,2013,ridge_pooled,3.429948,-18.483136,6379.46525,5200.34,model
MILHO 2A SAFRA,MS,2013,ridge_pooled,0.801216,26.155941,4042.61581,5100.0,model
MILHO 2A SAFRA,MT,2013,ridge_pooled,-1.897621,16.011407,4982.268667,5780.0,model
MILHO 2A SAFRA,PR,2013,ridge_pooled,4.299885,12.4618,4298.339524,4833.99,model
MILHO 2A SAFRA,BA,2014,baseline_trend,0.0,60.780647,1635.675714,2629.85,baseline
MILHO 2A SAFRA,GO,2014,baseline_trend,0.0,8.184182,5666.262727,6130.0,baseline
MILHO 2A SAFRA,MG,2014,baseline_trend,0.0,-17.835888,6407.797574,5264.91,baseline
MILHO 2A SAFRA,MS,2014,baseline_trend,0.0,17.799184,4363.383377,5140.03,baseline
MILHO 2A SAFRA,MT,2014,baseline_trend,0.0,2.78262,5309.263377,5457.0,baseline
MILHO 2A SAFRA,PR,2014,baseline_trend,0.0,18.997067,4529.531818,5390.01,baseline
MILHO 2A SAFRA,BA,2014,ridge_pooled,-0.49089,60.780647,1635.675714,2629.85,model
MILHO 2A SAFRA,GO,2014,ridge_pooled,-3.909159,8.184182,5666.262727,6130.0,model
MILHO 2A SAFRA,MG,2014,ridge_pooled,-4.286648,-17.835888,6407.797574,5264.91,model
MILHO 2A SAFRA,MS,2014,ridge_pooled,1.790655,17.799184,4363.383377,5140.03,model
MILHO 2A SAFRA,MT,2014,ridge_pooled,-1.999087,2.78262,5309.263377,5457.0,model
MILHO 2A SAFRA,PR,2014,ridge_pooled,5.374047,18.997067,4529.531818,5390.01,model
MILHO 2A SAFRA,BA,2015,baseline_trend,0.0,-2.847211,1864.979921,1811.88,baseline
MILHO 2A SAFRA,GO,2015,baseline_trend,0.0,11.147534,5918.250949,6577.99,baseline
MILHO 2A SAFRA,MG,2015,baseline_trend,0.0,-14.470434,6436.476013,5505.09,baseline
MILHO 2A SAFRA,MS,2015,baseline_trend,0.0,21.564656,4639.506403,5640.0,baseline
MILHO 2A SAFRA,MT,2015,baseline_trend,0.0,9.583895,5526.368617,6056.01,baseline
MILHO 2A SAFRA,PR,2015,baseline_trend,0.0,21.178385,4819.333083,5839.99,baseline
MILHO 2A SAFRA,BA,2015,ridge_pooled,4.108261,-2.847211,1864.979921,1811.88,model
MILHO 2A SAFRA,GO,2015,ridge_pooled,9.082326,11.147534,5918.250949,6577.99,model
MILHO 2A SAFRA,MG,2015,ridge_pooled,9.730346,-14.470434,6436.476013,5505.09,model
MILHO 2A SAFRA,MS,2015,ridge_pooled,-4.251462,21.564656,4639.506403,5640.0,model
MILHO 2A SAFRA,MT,2015,ridge_pooled,-4.644855,9.583895,5526.368617,6056.01,model
MILHO 2A SAFRA,PR,2015,ridge_pooled,-1.67338,21.178385,4819.333083,5839.99,model
MILHO 2A SAFRA,BA,2016,baseline_trend,0.0,3.371192,1923.340507,1988.18,baseline
MILHO 2A SAFRA,GO,2016,baseline_trend,0.0,-42.993943,6204.586341,3536.99,baseline
MILHO 2A SAFRA,MG,2016,baseline_trend,0.0,-59.943088,6502.997544,2604.9,baseline
MILHO 2A SAFRA,MS,2016,baseline_trend,0.0,-17.065449,4955.751196,4110.03,baseline
MILHO 2A SAFRA,MT,2016,baseline_trend,0.0,-24.272598,5807.659928,4397.99,baseline
MILHO 2A SAFRA,PR,2016,baseline_trend,0.0,1.440986,5138.948478,5213.0,baseline
MILHO 2A SAFRA,BA,2016,ridge_pooled,-18.561312,3.371192,1923.340507,1988.18,model
MILHO 2A SAFRA,GO,2016,ridge_pooled,-22.048646,-42.993943,6204.586341,3536.99,model
MILHO 2A SAFRA,MG,2016,ridge_pooled,-14.197762,-59.943088,6502.997544,2604.9,model
MILHO 2A SAFRA,MS,2016,ridge_pooled,-0.202802,-17.065449,4955.751196,4110.03,model
MILHO 2A SAFRA,MT,2016,ridge_pooled,-20.757409,-24.272598,5807.659928,4397.99,model
MILHO 2A SAFRA,PR,2016,ridge_pooled,5.244289,1.440986,5138.948478,5213.0,model
MILHO 2A SAFRA,BA,2017,baseline_trend,0.0,-4.111909,2000.3944,1918.14,baseline
MILHO 2A SAFRA,GO,2017,baseline_trend,0.0,0.658521,5960.7472,6000.0,baseline
MILHO 2A SAFRA,MG,2017,baseline_trend,0.0,-19.248901,5971.274737,4821.87,baseline
MILHO 2A SAFRA,MS,2017,baseline_trend,0.0,9.640552,4979.9366,5460.03,baseline
MILHO 2A SAFRA,MT,2017,baseline_trend,0.0,7.466111,5780.4269,6212.0,baseline
MILHO 2A SAFRA,PR,2017,baseline_trend,0.0,2.7393,5310.5092,5455.98,baseline
MILHO 2A SAFRA,BA,2017,ridge_pooled,-7.08829,-4.111909,2000.3944,1918.14,model
MILHO 2A SAFRA,GO,2017,ridge_pooled,-6.059244,0.658521,5960.7472,6000.0,model
MILHO 2A SAFRA,MG,2017,ridge_pooled,-10.184667,-19.248901,5971.274737,4821.87,model
MILHO 2A SAFRA,MS,2017,ridge_pooled,0.990798,9.640552,4979.9366,5460.03,model
MILHO 2A SAFRA,MT,2017,ridge_pooled,-3.347717,7.466111,5780.4269,6212.0,model
MILHO 2A SAFRA,PR,2017,ridge_pooled,0.846238,2.7393,5310.5092,5455.98,model
MILHO 2A SAFRA,BA,2018,baseline_trend,0.0,-57.429083,2055.017969,874.84,baseline
MILHO 2A SAFRA,GO,2018,baseline_trend,0.0,-15.103633,6125.1384,5200.02,baseline
MILHO 2A SAFRA,MG,2018,baseline_trend,0.0,-16.206611,5944.550095,4981.14,baseline
MILHO 2A SAFRA,MS,2018,baseline_trend,0.0,-29.209371,5205.491262,3685.0,baseline
MILHO 2A SAFRA,MT,2018,baseline_trend,0.0,-2.853631,6032.124585,5859.99,baseline
MILHO 2A SAFRA,PR,2018,baseline_trend,0.0,-22.269103,5493.285354,4269.98,baseline
MILHO 2A SAFRA,BA,2018,ridge_pooled,-4.634378,-57.429083,2055.017969,874.84,model
MILHO 2A SAFRA,GO,2018,ridge_pooled,-14.609967,-15.103633,6125.1384,5200.02,model
MILHO 2A SAFRA,MG,2018,ridge_pooled,-9.812288,-16.206611,5944.550095,4981.14,model
MILHO 2A SAFRA,MS,2018,ridge_pooled,-12.391544,-29.209371,5205.491262,3685.0,model
MILHO 2A SAFRA,MT,2018,ridge_pooled,-2.704872,-2.853631,6032.124585,5859.99,model
MILHO 2A SAFRA,PR,2018,ridge_pooled,-15.442963,-22.269103,5493.285354,4269.98,model
MILHO 2A SAFRA,BA,2019,baseline_trend,0.0,-39.515147,1946.751852,1177.49,baseline
MILHO 2A SAFRA,GO,2019,baseline_trend,0.0,9.329749,6146.771624,6720.25,baseline
MILHO 2A SAFRA,MG,2019,baseline_trend,0.0,17.552911,5946.666883,6990.48,baseline
MILHO 2A SAFRA,MS,2019,baseline_trend,0.0,-1.874031,5136.030798,5039.78,baseline
MILHO 2A SAFRA,MT,2019,baseline_trend,0.0,2.912324,6195.613647,6376.05,baseline
MILHO 2A SAFRA,PR,2019,baseline_trend,0.0,9.688259,5473.694302,6004.0,baseline
MILHO 2A SAFRA,BA,2019,ridge_pooled,4.1225,-39.515147,1946.751852,1177.49,model
MILHO 2A SAFRA,GO,2019,ridge_pooled,1.196881,9.329749,6146.771624,6720.25,model
MILHO 2A SAFRA,MG,2019,ridge_pooled,6.103734,17.552911,5946.666883,6990.48,model
MILHO 2A SAFRA,MS,2019,ridge_pooled,-7.294938,-1.874031,5136.030798,5039.78,model
MILHO 2A SAFRA,MT,2019,ridge_pooled,-5.717055,2.912324,6195.613647,6376.05,model
MILHO 2A SAFRA,PR,2019,ridge_pooled,-8.940781,9.688259,5473.694302,6004.0,model
MILHO 2A SAFRA,GO,2020,baseline_trend,0.0,-0.258818,6380.042698,6363.53,baseline
MILHO 2A SAFRA,MG,2020,baseline_trend,0.0,0.471428,6294.058024,6323.73,baseline
MILHO 2A SAFRA,MS,2020,baseline_trend,0.0,-10.748379,5266.010794,4700.0,baseline
MILHO 2A SAFRA,MT,2020,baseline_trend,0.0,-0.257678,6409.014603,6392.5,baseline
MILHO 2A SAFRA,PR,2020,baseline_trend,0.0,-12.086241,5701.382857,5012.3,baseline
MILHO 2A SAFRA,GO,2020,ridge_pooled,-8.313121,-0.258818,6380.042698,6363.53,model
MILHO 2A SAFRA,MG,2020,ridge_pooled,-7.180441,0.471428,6294.058024,6323.73,model
MILHO 2A SAFRA,MS,2020,ridge_pooled,-14.144031,-10.748379,5266.010794,4700.0,model
MILHO 2A SAFRA,MT,2020,ridge_pooled,-2.925544,-0.257678,6409.014603,6392.5,model
MILHO 2A SAFRA,PR,2020,ridge_pooled,-6.53065,-12.086241,5701.382857,5012.3,model
MILHO 2A SAFRA,GO,2021,baseline_trend,0.0,-37.260806,6533.348202,4098.97,baseline
MILHO 2A SAFRA,MG,2021,baseline_trend,0.0,-38.204112,6476.207572,4002.03,baseline
MILHO 2A SAFRA,MS,2021,baseline_trend,0.0,-44.097678,5330.959236,2980.13,baseline
MILHO 2A SAFRA,MT,2021,baseline_trend,0.0,-14.714514,6595.694335,5625.17,baseline
MILHO 2A SAFRA,PR,2021,baseline_trend,0.0,-55.03755,5762.186059,2590.82,baseline
MILHO 2A SAFRA,GO,2021,ridge_pooled,-13.119269,-37.260806,6533.348202,4098.97,model
MILHO 2A SAFRA,MG,2021,ridge_pooled,-12.077532,-38.204112,6476.207572,4002.03,model
MILHO 2A SAFRA,MS,2021,ridge_pooled,-18.927311,-44.097678,5330.959236,2980.13,model
MILHO 2A SAFRA,MT,2021,ridge_pooled,-3.58966,-14.714514,6595.694335,5625.17,model
MILHO 2A SAFRA,PR,2021,ridge_pooled,-22.410063,-55.03755,5762.186059,2590.82,model
MILHO 2A SAFRA,BA,2022,baseline_trend,0.0,50.216717,1997.114614,3000.0,baseline
MILHO 2A SAFRA,GO,2022,baseline_trend,0.0,-28.553692,6364.233678,4547.01,baseline
MILHO 2A SAFRA,MG,2022,baseline_trend,0.0,-37.789078,6257.8401,3893.06,baseline
MILHO 2A SAFRA,MS,2022,baseline_trend,0.0,7.434686,5156.630713,5540.01,baseline
MILHO 2A SAFRA,MT,2022,baseline_trend,0.0,-4.765265,6655.134805,6338.0,baseline
MILHO 2A SAFRA,PR,2022,baseline_trend,0.0,-6.582978,5490.434069,5129.0,baseline
MILHO 2A SAFRA,BA,2022,ridge_pooled,-10.334731,50.216717,1997.114614,3000.0,model
MILHO 2A SAFRA,GO,2022,ridge_pooled,-10.313722,-28.553692,6364.233678,4547.01,model
MILHO 2A SAFRA,MG,2022,ridge_pooled,-17.135864,-37.789078,6257.8401,3893.06,model
MILHO 2A SAFRA,MS,2022,ridge_pooled,9.87107,7.434686,5156.630713,5540.01,model
MILHO 2A SAFRA,MT,2022,ridge_pooled,-13.043737,-4.765265,6655.134805,6338.0,model
MILHO 2A SAFRA,PR,2022,ridge_pooled,3.260667,-6.582978,5490.434069,5129.0,model
MILHO 2A SAFRA,BA,2023,baseline_trend,0.0,43.718482,2212.659048,3180.0,baseline
MILHO 2A SAFRA,GO,2023,baseline_trend,0.0,1.79381,6269.516774,6381.98,baseline
MILHO 2A SAFRA,MG,2023,baseline_trend,0.0,-8.817118,6048.690154,5515.37,baseline
MILHO 2A SAFRA,MS,2023,baseline_trend,0.0,6.00299,5330.047742,5650.01,baseline
MILHO 2A SAFRA,MT,2023,baseline_trend,0.0,1.312435,6796.796452,6886.0,baseline
MILHO 2A SAFRA,PR,2023,baseline_trend,0.0,6.593785,5574.433806,5942.0,baseline
MILHO 2A SAFRA,BA,2023,ridge_pooled,-5.579634,43.718482,2212.659048,3180.0,model
MILHO 2A SAFRA,GO,2023,ridge_pooled,-7.682337,1.79381,6269.516774,6381.98,model
MILHO 2A SAFRA,MG,2023,ridge_pooled,-4.398701,-8.817118,6048.690154,5515.37,model
MILHO 2A SAFRA,MS,2023,ridge_pooled,2.427217,6.00299,5330.047742,5650.01,model
MILHO 2A SAFRA,MT,2023,ridge_pooled,-3.844854,1.312435,6796.796452,6886.0,model
MILHO 2A SAFRA,PR,2023,ridge_pooled,-3.756701,6.593785,5574.433806,5942.0,model
MILHO 2A SAFRA,BA,2024,baseline_trend,0.0,42.961316,2420.235135,3460.0,baseline
MILHO 2A SAFRA,GO,2024,baseline_trend,0.0,-2.858812,6412.346976,6229.03,baseline
MILHO 2A SAFRA,MG,2024,baseline_trend,0.0,-20.56051,6104.130342,4849.09,baseline
MILHO 2A SAFRA,MS,2024,baseline_trend,0.0,-31.845555,5496.310585,3745.98,baseline
MILHO 2A SAFRA,MT,2024,baseline_trend,0.0,-1.23946,6988.611008,6901.99,baseline
MILHO 2A SAFRA,PR,2024,baseline_trend,0.0,-13.651646,5748.829879,4964.02,baseline
MILHO 2A SAFRA,BA,2024,ridge_pooled,-9.700899,42.961316,2420.235135,3460.0,model
MILHO 2A SAFRA,GO,2024,ridge_pooled,-9.972374,-2.858812,6412.346976,6229.03,model
MILHO 2A SAFRA,MG,2024,ridge_pooled,-3.869623,-20.56051,6104.130342,4849.09,model
MILHO 2A SAFRA,MS,2024,ridge_pooled,-5.493141,-31.845555,5496.310585,3745.98,model
MILHO 2A SAFRA,MT,2024,ridge_pooled,12.539385,-1.23946,6988.611008,6901.99,model
MILHO 2A SAFRA,PR,2024,ridge_pooled,-7.781196,-13.651646,5748.829879,4964.02,model
MILHO 2A SAFRA,BA,2025,baseline_trend,0.0,47.914187,2636.663928,3900.0,baseline
MILHO 2A SAFRA,GO,2025,baseline_trend,0.0,7.169863,6519.53803,6986.98,baseline
MILHO 2A SAFRA,MG,2025,baseline_trend,0.0,-2.49439,6055.056746,5904.02,baseline
MILHO 2A SAFRA,MS,2025,baseline_trend,0.0,10.435341,5412.23483,5977.02,baseline
MILHO 2A SAFRA,MT,2025,baseline_trend,0.0,5.4994,7159.282443,7553.0,baseline
MILHO 2A SAFRA,PR,2025,baseline_trend,0.0,6.928133,5784.240152,6184.98,baseline
MILHO 2A SAFRA,BA,2025,ridge_pooled,-4.1202,47.914187,2636.663928,3900.0,model
MILHO 2A SAFRA,GO,2025,ridge_pooled,-10.280189,7.169863,6519.53803,6986.98,model
MILHO 2A SAFRA,MG,2025,ridge_pooled,-6.606122,-2.49439,6055.056746,5904.02,model
MILHO 2A SAFRA,MS,2025,ridge_pooled,-1.097982,10.435341,5412.23483,5977.02,model
MILHO 2A SAFRA,MT,2025,ridge_pooled,-4.295046,5.4994,7159.282443,7553.0,model
MILHO 2A SAFRA,PR,2025,ridge_pooled,-0.753425,6.928133,5784.240152,6184.98,model
